股票代码,代码,简称,公告标题,公告时间,公告链接,announcementId,orgId
000001,000001,平安银行,监事会决议公告,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806522&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,董事会决议公告,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806521&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,董事会审计委员会对会计师事务所履行监督职责情况报告,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806520&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,2024年度利润分配预案公告,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806519&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,估值提升计划,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806518&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,内部控制审计报告,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806517&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,2024年度独立董事述职报告（杨军）,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806516&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,2024年度独立董事述职报告（潘敏）,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806515&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,2024年度独立董事述职报告（刘峰）,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806514&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,2024年度监事会工作报告,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806513&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,对会计师事务所履职情况评估报告,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806512&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,内部控制自我评价报告,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806511&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,2024年可持续发展报告,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806510&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,2024年年度报告摘要,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806509&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,拟续聘2025年度会计师事务所的公告,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806508&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,2024年度独立董事述职报告（艾春荣）,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806507&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,董事会对独立董事独立性评估的专项意见,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806506&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,2024年年度报告,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806505&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,2024年度独立董事述职报告（吴志攀）,2025-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222806504&orgId=gssz0000001&announcementTime=2025-03-15 00:00:00
000001,000001,平安银行,关于召开2024年度业绩说明会的公告,2025-03-08 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222742366&orgId=gssz0000001&announcementTime=2025-03-08 00:00:00
000001,000001,平安银行,关于2025年无固定期限资本债券（第一期）（债券通）发行完毕的公告,2025-03-07 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222733560&orgId=gssz0000001&announcementTime=2025-03-07 00:00:00
000001,000001,平安银行,优先股股息发放实施公告,2025-03-01 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222675595&orgId=gssz0000001&announcementTime=2025-03-01 00:00:00
000001,000001,平安银行,关联交易公告,2025-02-22 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222605973&orgId=gssz0000001&announcementTime=2025-02-22 00:00:00
000001,000001,平安银行,董事会决议公告,2025-02-22 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222605972&orgId=gssz0000001&announcementTime=2025-02-22 00:00:00
000001,000001,平安银行,关联交易公告,2025-02-22 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222605968&orgId=gssz0000001&announcementTime=2025-02-22 00:00:00
000001,000001,平安银行,关联交易公告,2025-02-22 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222605965&orgId=gssz0000001&announcementTime=2025-02-22 00:00:00
000001,000001,平安银行,关联交易公告,2025-02-22 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222605964&orgId=gssz0000001&announcementTime=2025-02-22 00:00:00
000001,000001,平安银行,董事会决议公告,2024-12-27 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1222155812&orgId=gssz0000001&announcementTime=2024-12-27 00:00:00
000001,000001,平安银行,董事会决议公告,2024-12-10 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1221966001&orgId=gssz0000001&announcementTime=2024-12-10 00:00:00
000001,000001,平安银行,2023年年度报告补充公告,2024-12-07 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1221956854&orgId=gssz0000001&announcementTime=2024-12-07 00:00:00
000001,000001,平安银行,关于2024年无固定期限资本债券发行完毕的公告,2024-11-08 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1221648826&orgId=gssz0000001&announcementTime=2024-11-08 00:00:00
000001,000001,平安银行,董事会决议公告,2024-11-02 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1221602933&orgId=gssz0000001&announcementTime=2024-11-02 00:00:00
000001,000001,平安银行,关联交易公告,2024-11-02 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1221602932&orgId=gssz0000001&announcementTime=2024-11-02 00:00:00
000001,000001,平安银行,董事会决议公告,2024-10-19 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1221432576&orgId=gssz0000001&announcementTime=2024-10-19 00:00:00
000001,000001,平安银行,监事会决议公告,2024-10-19 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1221432575&orgId=gssz0000001&announcementTime=2024-10-19 00:00:00
000001,000001,平安银行,2024年第三季度报告,2024-10-19 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1221432574&orgId=gssz0000001&announcementTime=2024-10-19 00:00:00
000001,000001,平安银行,关于董事任职资格核准的公告,2024-10-08 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1221329815&orgId=gssz0000001&announcementTime=2024-10-08 00:00:00
000001,000001,平安银行,关于非执行董事辞任的公告,2024-10-08 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1221329814&orgId=gssz0000001&announcementTime=2024-10-08 00:00:00
000001,000001,平安银行,董事会决议公告,2024-09-28 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1221313569&orgId=gssz0000001&announcementTime=2024-09-28 00:00:00
000001,000001,平安银行,关联交易公告,2024-09-28 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1221313567&orgId=gssz0000001&announcementTime=2024-09-28 00:00:00
000001,000001,平安银行,2024年半年度权益分派实施公告,2024-09-26 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1221290895&orgId=gssz0000001&announcementTime=2024-09-26 00:00:00
000001,000001,平安银行,2024年半年度财务报告,2024-08-16 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1220882166&orgId=gssz0000001&announcementTime=2024-08-16 00:00:00
000001,000001,平安银行,2024年半年度报告摘要,2024-08-16 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1220882165&orgId=gssz0000001&announcementTime=2024-08-16 00:00:00
000001,000001,平安银行,半年度非经营性资金占用及其他关联资金往来情况汇总表,2024-08-16 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1220882162&orgId=gssz0000001&announcementTime=2024-08-16 00:00:00
000001,000001,平安银行,2024年半年度报告,2024-08-16 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1220882160&orgId=gssz0000001&announcementTime=2024-08-16 00:00:00
000001,000001,平安银行,半年报监事会决议公告,2024-08-16 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1220882159&orgId=gssz0000001&announcementTime=2024-08-16 00:00:00
000001,000001,平安银行,半年报董事会决议公告,2024-08-16 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1220882158&orgId=gssz0000001&announcementTime=2024-08-16 00:00:00
000001,000001,平安银行,关于召开2024年半年度业绩发布会的公告,2024-08-10 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1220834929&orgId=gssz0000001&announcementTime=2024-08-10 00:00:00
000001,000001,平安银行,董事会决议公告,2024-07-30 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1220745588&orgId=gssz0000001&announcementTime=2024-07-30 00:00:00
000001,000001,平安银行,关于外部监事逝世的公告,2024-07-20 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1220690942&orgId=gssz0000001&announcementTime=2024-07-20 00:00:00
000001,000001,平安银行,关于2024年二级资本债券发行完毕的公告,2024-07-12 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1220615302&orgId=gssz0000001&announcementTime=2024-07-12 00:00:00
000001,000001,平安银行,关联交易公告,2024-07-06 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1220541310&orgId=gssz0000001&announcementTime=2024-07-06 00:00:00
000001,000001,平安银行,董事会决议公告,2024-07-06 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1220541309&orgId=gssz0000001&announcementTime=2024-07-06 00:00:00
000001,000001,平安银行,2023年年度权益分派实施公告,2024-06-06 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1220273257&orgId=gssz0000001&announcementTime=2024-06-06 00:00:00
000001,000001,平安银行,北京市海问（深圳）律师事务所关于平安银行股份有限公司2023年年度股东大会的法律意见书,2024-05-25 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1220158574&orgId=gssz0000001&announcementTime=2024-05-25 00:00:00
000001,000001,平安银行,2023年年度股东大会决议公告,2024-05-25 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1220158573&orgId=gssz0000001&announcementTime=2024-05-25 00:00:00
000001,000001,平安银行,关于独立董事任职资格核准的公告,2024-05-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1220051972&orgId=gssz0000001&announcementTime=2024-05-15 00:00:00
000001,000001,平安银行,关联交易公告,2024-04-30 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219908459&orgId=gssz0000001&announcementTime=2024-04-30 00:00:00
000001,000001,平安银行,关于召开2023年年度股东大会的通知,2024-04-30 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219908458&orgId=gssz0000001&announcementTime=2024-04-30 00:00:00
000001,000001,平安银行,关联交易公告,2024-04-30 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219908457&orgId=gssz0000001&announcementTime=2024-04-30 00:00:00
000001,000001,平安银行,董事会决议公告,2024-04-30 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219908455&orgId=gssz0000001&announcementTime=2024-04-30 00:00:00
000001,000001,平安银行,2023年年度股东大会文件,2024-04-30 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219908453&orgId=gssz0000001&announcementTime=2024-04-30 00:00:00
000001,000001,平安银行,关联交易公告,2024-04-30 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219908452&orgId=gssz0000001&announcementTime=2024-04-30 00:00:00
000001,000001,平安银行,2024-2026年度股东回报规划,2024-04-20 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219692668&orgId=gssz0000001&announcementTime=2024-04-20 00:00:00
000001,000001,平安银行,2024年第一季度报告,2024-04-20 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219692666&orgId=gssz0000001&announcementTime=2024-04-20 00:00:00
000001,000001,平安银行,董事会决议公告,2024-04-20 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219692665&orgId=gssz0000001&announcementTime=2024-04-20 00:00:00
000001,000001,平安银行,监事会决议公告,2024-04-20 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219692663&orgId=gssz0000001&announcementTime=2024-04-20 00:00:00
000001,000001,平安银行,关于行长助理、首席风险官任职资格核准的公告,2024-04-03 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219502963&orgId=gssz0000001&announcementTime=2024-04-03 00:00:00
000001,000001,平安银行,董事会决议公告,2024-03-22 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219373703&orgId=gssz0000001&announcementTime=2024-03-22 00:00:00
000001,000001,平安银行,关联交易公告,2024-03-22 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219373702&orgId=gssz0000001&announcementTime=2024-03-22 00:00:00
000001,000001,平安银行,2023年年度报告,2024-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219306493&orgId=gssz0000001&announcementTime=2024-03-15 00:00:00
000001,000001,平安银行,2023年年度审计报告,2024-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219306492&orgId=gssz0000001&announcementTime=2024-03-15 00:00:00
000001,000001,平安银行,2023年度独立董事述职报告(刘峰),2024-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219306491&orgId=gssz0000001&announcementTime=2024-03-15 00:00:00
000001,000001,平安银行,2023年度独立董事述职报告 (郭田勇),2024-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219306490&orgId=gssz0000001&announcementTime=2024-03-15 00:00:00
000001,000001,平安银行,2023年度独立董事述职报告(艾春荣),2024-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219306489&orgId=gssz0000001&announcementTime=2024-03-15 00:00:00
000001,000001,平安银行,2023年度监事会工作报告,2024-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219306488&orgId=gssz0000001&announcementTime=2024-03-15 00:00:00
000001,000001,平安银行,年度关联方资金占用专项审计报告,2024-03-15 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000001&announcementId=1219306487&orgId=gssz0000001&announcementTime=2024-03-15 00:00:00
